entry_time,entry_price,side,size,stop_loss,take_profit,exit_time,exit_price,exit_reason,status,pnl,pnl_pct,spread_cost,slippage_cost
2024-04-19 09:05:00,2391.1,BUY,10.0,2371.1,2451.1,2024-04-19 12:00:00,2380.88,Reverse Signal,CLOSED,-107.699999999998,-0.4504203086445485,0.5,0.05
2024-04-19 12:00:00,2380.0,SELL,10.0,2400.0,2320.0,2024-04-19 16:00:00,2378.54,Reverse Signal,CLOSED,9.100000000000364,0.03823529411764858,0.5,0.05
2024-04-19 16:00:00,2380.95,BUY,10.0,2360.95,2440.95,2024-04-19 21:10:00,2395.05,Reverse Signal,CLOSED,135.50000000000364,0.5691005691005844,0.5,0.05
2024-04-19 21:10:00,2394.14,SELL,10.0,2414.14,2334.14,2024-04-22 14:50:00,2334.14,TP_HIT,CLOSED,594.5,2.4831463490021473,0.5,0.05
2024-04-23 15:00:00,2310.04,BUY,10.0,2290.04,2370.04,2024-04-24 09:00:00,2326.74,Reverse Signal,CLOSED,161.49999999999818,0.6991220931239207,0.5,0.05
2024-04-24 09:00:00,2323.58,SELL,10.0,2343.58,2263.58,2024-04-24 14:50:00,2319.44,Reverse Signal,CLOSED,35.89999999999873,0.1545029652518903,0.5,0.05
2024-04-24 14:50:00,2323.02,BUY,10.0,2303.02,2383.02,2024-04-24 20:00:00,2324.36,Reverse Signal,CLOSED,7.900000000001455,0.034007455811837416,0.5,0.05
2024-04-24 20:00:00,2323.38,SELL,10.0,2343.38,2263.38,2024-04-25 07:25:00,2317.39,Reverse Signal,CLOSED,54.400000000002365,0.2341416384749906,0.5,0.05
2024-04-25 07:25:00,2316.72,BUY,10.0,2296.72,2376.72,2024-04-25 15:10:00,2322.8,Reverse Signal,CLOSED,55.30000000000382,0.2386995407300141,0.5,0.05
2024-04-25 15:10:00,2319.57,SELL,10.0,2339.57,2259.57,2024-04-25 16:35:00,2339.57,SL_HIT,CLOSED,-205.5,-0.8859400664778385,0.5,0.05
2024-04-25 20:20:00,2332.9,BUY,10.0,2312.9,2392.9,2024-04-26 16:05:00,2344.3,Reverse Signal,CLOSED,108.50000000000091,0.46508637318359514,0.5,0.05
2024-04-26 16:05:00,2341.61,SELL,10.0,2361.61,2281.61,2024-04-26 20:30:00,2340.75,Reverse Signal,CLOSED,3.100000000001273,0.01323875453214358,0.5,0.05
2024-04-26 20:30:00,2340.43,BUY,10.0,2320.43,2400.43,2024-04-26 22:30:00,2338.05,Reverse Signal,CLOSED,-29.299999999996544,-0.12519067009052415,0.5,0.05
2024-04-26 22:30:00,2337.14,SELL,10.0,2357.14,2277.14,2024-04-29 09:55:00,2335.69,Reverse Signal,CLOSED,8.999999999998181,0.03850860453373859,0.5,0.05
2024-04-29 09:55:00,2337.23,BUY,10.0,2317.23,2397.23,2024-04-29 14:00:00,2336.98,Reverse Signal,CLOSED,-8.0,-0.0342285526028675,0.5,0.05
2024-04-29 14:00:00,2336.98,SELL,10.0,2356.98,2276.98,2024-04-29 16:40:00,2338.02,Reverse Signal,CLOSED,-15.899999999999636,-0.06803652577257673,0.5,0.05
2024-04-29 16:40:00,2337.99,BUY,10.0,2317.99,2397.99,2024-04-29 22:00:00,2335.7,Reverse Signal,CLOSED,-28.399999999999636,-0.1214718625828153,0.5,0.05
2024-04-29 22:00:00,2336.37,SELL,10.0,2356.37,2276.37,2024-05-01 11:45:00,2289.5,Reverse Signal,CLOSED,463.1999999999989,1.982562693409002,0.5,0.05
2024-05-01 11:45:00,2291.03,BUY,10.0,2271.03,2351.03,2024-05-02 09:00:00,2313.53,Reverse Signal,CLOSED,219.5,0.9580843550717361,0.5,0.05
2024-05-02 09:00:00,2314.5,SELL,10.0,2334.5,2254.5,2024-05-03 06:20:00,2303.14,Reverse Signal,CLOSED,108.10000000000127,0.4670555195506644,0.5,0.05
2024-05-03 06:20:00,2302.52,BUY,10.0,2282.52,2362.52,2024-05-03 08:50:00,2301.49,Reverse Signal,CLOSED,-15.800000000002001,-0.06862046800897278,0.5,0.05
2024-05-03 08:50:00,2299.58,SELL,10.0,2319.58,2239.58,2024-05-03 14:30:00,2319.58,SL_HIT,CLOSED,-205.5,-0.8936414475686865,0.5,0.05
2024-05-03 14:40:00,2302.87,BUY,10.0,2282.87,2362.87,2024-05-03 15:30:00,2282.87,SL_HIT,CLOSED,-205.5,-0.8923647448618464,0.5,0.05
2024-05-03 16:15:00,2286.19,SELL,10.0,2306.19,2226.19,2024-05-03 19:00:00,2299.14,Reverse Signal,CLOSED,-134.99999999999818,-0.5905021017500653,0.5,0.05
2024-05-03 19:00:00,2299.23,BUY,10.0,2279.23,2359.23,2024-05-06 01:30:00,2300.81,Reverse Signal,CLOSED,10.299999999999272,0.044797606155100936,0.5,0.05
2024-05-06 01:30:00,2294.69,SELL,10.0,2314.69,2234.69,2024-05-06 03:45:00,2306.9,Reverse Signal,CLOSED,-127.60000000000036,-0.5560663967681926,0.5,0.05
2024-05-06 03:45:00,2306.24,BUY,10.0,2286.24,2366.24,2024-05-07 04:15:00,2320.34,Reverse Signal,CLOSED,135.50000000000364,0.5875364229221749,0.5,0.05
2024-05-07 04:15:00,2320.71,SELL,10.0,2340.71,2260.71,2024-05-08 05:35:00,2316.68,Reverse Signal,CLOSED,34.800000000002,0.1499541088718625,0.5,0.05
2024-05-08 05:35:00,2316.96,BUY,10.0,2296.96,2376.96,2024-05-08 08:35:00,2315.51,Reverse Signal,CLOSED,-19.99999999999818,-0.08632000552447251,0.5,0.05
2024-05-08 08:35:00,2315.28,SELL,10.0,2335.28,2255.28,2024-05-08 12:05:00,2312.74,Reverse Signal,CLOSED,19.900000000004184,0.08595072734185144,0.5,0.05
2024-05-08 12:05:00,2312.53,BUY,10.0,2292.53,2372.53,2024-05-08 15:10:00,2314.46,Reverse Signal,CLOSED,13.799999999998363,0.05967490151478407,0.5,0.05
2024-05-08 15:10:00,2312.65,SELL,10.0,2332.65,2252.65,2024-05-08 17:20:00,2314.16,Reverse Signal,CLOSED,-20.599999999997635,-0.08907530322356445,0.5,0.05
2024-05-08 17:20:00,2316.53,BUY,10.0,2296.53,2376.53,2024-05-08 19:45:00,2315.04,Reverse Signal,CLOSED,-20.400000000002365,-0.08806274902549227,0.5,0.05
2024-05-08 19:45:00,2314.44,SELL,10.0,2334.44,2254.44,2024-05-09 05:05:00,2309.7,Reverse Signal,CLOSED,41.900000000002365,0.18103731356182215,0.5,0.05
2024-05-09 05:05:00,2311.64,BUY,10.0,2291.64,2371.64,2024-05-09 09:20:00,2313.21,Reverse Signal,CLOSED,10.200000000001637,0.04412451765846601,0.5,0.05
2024-05-09 09:20:00,2312.05,SELL,10.0,2332.05,2252.05,2024-05-09 13:30:00,2313.17,Reverse Signal,CLOSED,-16.69999999999891,-0.07223027183667702,0.5,0.05
2024-05-09 13:30:00,2312.1,BUY,10.0,2292.1,2372.1,2024-05-10 11:05:00,2372.1,TP_HIT,CLOSED,594.5,2.5712555685307734,0.5,0.05
2024-05-10 22:00:00,2363.95,SELL,10.0,2383.95,2303.95,2024-05-14 03:15:00,2340.01,Reverse Signal,CLOSED,233.899999999996,0.9894456312527592,0.5,0.05
2024-05-14 03:15:00,2340.67,BUY,10.0,2320.67,2400.67,2024-05-14 08:20:00,2342.53,Reverse Signal,CLOSED,13.100000000001273,0.05596688127758835,0.5,0.05
2024-05-14 08:20:00,2340.8,SELL,10.0,2360.8,2280.8,2024-05-14 10:55:00,2342.78,Reverse Signal,CLOSED,-25.300000000000182,-0.10808270676691806,0.5,0.05
2024-05-14 10:55:00,2343.73,BUY,10.0,2323.73,2403.73,2024-05-16 11:30:00,2384.22,Reverse Signal,CLOSED,399.3999999999978,1.70412120850097,0.5,0.05
2024-05-16 11:30:00,2384.77,SELL,10.0,2404.77,2324.77,2024-05-17 07:00:00,2378.74,Reverse Signal,CLOSED,54.800000000002,0.22979155222517056,0.5,0.05
2024-05-17 07:00:00,2379.14,BUY,10.0,2359.14,2439.14,2024-05-20 03:10:00,2439.14,TP_HIT,CLOSED,594.5,2.4988020881494997,0.5,0.05
2024-05-20 14:00:00,2427.47,SELL,10.0,2447.47,2367.47,2024-05-20 19:00:00,2426.44,Reverse Signal,CLOSED,4.799999999997453,0.019773673825000736,0.5,0.05
2024-05-20 19:00:00,2428.15,BUY,10.0,2408.15,2488.15,2024-05-20 21:45:00,2429.39,Reverse Signal,CLOSED,6.899999999997817,0.02841669583838649,0.5,0.05
2024-05-20 21:45:00,2428.29,SELL,10.0,2448.29,2368.29,2024-05-21 13:00:00,2419.75,Reverse Signal,CLOSED,79.89999999999964,0.329038129712677,0.5,0.05
2024-05-21 13:00:00,2421.05,BUY,10.0,2401.05,2481.05,2024-05-21 19:05:00,2423.3,Reverse Signal,CLOSED,17.0,0.07021746762768219,0.5,0.05
2024-05-21 19:05:00,2421.68,SELL,10.0,2441.68,2361.68,2024-05-21 21:50:00,2423.34,Reverse Signal,CLOSED,-22.100000000003092,-0.09125896072149538,0.5,0.05
2024-05-21 21:50:00,2423.23,BUY,10.0,2403.23,2483.23,2024-05-22 04:40:00,2422.19,Reverse Signal,CLOSED,-15.899999999999636,-0.06561490242362317,0.5,0.05
2024-05-22 04:40:00,2421.71,SELL,10.0,2441.71,2361.71,2024-05-23 07:50:00,2361.71,TP_HIT,CLOSED,594.5,2.4548769258086227,0.5,0.05
2024-05-24 10:35:00,2339.99,BUY,10.0,2319.99,2399.99,2024-05-24 17:15:00,2339.12,Reverse Signal,CLOSED,-14.199999999998909,-0.060684020017174906,0.5,0.05
2024-05-24 17:15:00,2337.21,SELL,10.0,2357.21,2277.21,2024-05-27 00:35:00,2336.26,Reverse Signal,CLOSED,3.9999999999981806,0.017114422751905823,0.5,0.05
2024-05-27 00:35:00,2337.99,BUY,10.0,2317.99,2397.99,2024-05-27 02:50:00,2335.59,Reverse Signal,CLOSED,-29.499999999996362,-0.1261767586687555,0.5,0.05
2024-05-27 02:50:00,2335.69,SELL,10.0,2355.69,2275.69,2024-05-27 04:05:00,2339.04,Reverse Signal,CLOSED,-38.99999999999909,-0.16697421318753383,0.5,0.05
2024-05-27 04:05:00,2338.84,BUY,10.0,2318.84,2398.84,2024-05-28 08:20:00,2346.86,Reverse Signal,CLOSED,74.69999999999982,0.31938909886952427,0.5,0.05
2024-05-28 08:20:00,2343.4,SELL,10.0,2363.4,2283.4,2024-05-28 14:00:00,2347.28,Reverse Signal,CLOSED,-44.30000000000109,-0.18904156354015997,0.5,0.05
2024-05-28 14:00:00,2347.11,BUY,10.0,2327.11,2407.11,2024-05-29 08:15:00,2353.53,Reverse Signal,CLOSED,58.70000000000073,0.2500947974317383,0.5,0.05
2024-05-29 08:15:00,2353.01,SELL,10.0,2373.01,2293.01,2024-05-30 12:45:00,2335.05,Reverse Signal,CLOSED,174.10000000000036,0.7399033578267851,0.5,0.05
2024-05-30 12:45:00,2336.23,BUY,10.0,2316.23,2396.23,2024-05-31 10:10:00,2341.38,Reverse Signal,CLOSED,46.00000000000091,0.19689842181634903,0.5,0.05
2024-05-31 10:10:00,2341.22,SELL,10.0,2361.22,2281.22,2024-05-31 12:00:00,2342.05,Reverse Signal,CLOSED,-13.80000000000382,-0.05894362768131069,0.5,0.05
2024-05-31 12:00:00,2342.58,BUY,10.0,2322.58,2402.58,2024-05-31 16:50:00,2335.92,Reverse Signal,CLOSED,-72.09999999999854,-0.3077803105977108,0.5,0.05
2024-05-31 16:50:00,2336.24,SELL,10.0,2356.24,2276.24,2024-06-03 11:00:00,2325.32,Reverse Signal,CLOSED,103.69999999999618,0.4438756292161601,0.5,0.05
2024-06-03 11:00:00,2326.21,BUY,10.0,2306.21,2386.21,2024-06-04 09:00:00,2344.42,Reverse Signal,CLOSED,176.60000000000036,0.7591747950528988,0.5,0.05
2024-06-04 09:00:00,2344.43,SELL,10.0,2364.43,2284.43,2024-06-05 03:40:00,2327.42,Reverse Signal,CLOSED,164.59999999999764,0.702089633727591,0.5,0.05
2024-06-05 03:40:00,2329.14,BUY,10.0,2309.14,2389.14,2024-06-06 13:00:00,2361.01,Reverse Signal,CLOSED,313.20000000000346,1.344702336484726,0.5,0.05
2024-06-06 13:00:00,2359.59,SELL,10.0,2379.59,2299.59,2024-06-06 16:15:00,2360.31,Reverse Signal,CLOSED,-12.699999999997999,-0.053822909912306795,0.5,0.05
2024-06-06 16:15:00,2361.86,BUY,10.0,2341.86,2421.86,2024-06-07 10:00:00,2373.4,Reverse Signal,CLOSED,109.89999999999964,0.4653112377532945,0.5,0.05
2024-06-07 10:00:00,2358.17,SELL,10.0,2378.17,2298.17,2024-06-07 21:10:00,2298.17,TP_HIT,CLOSED,594.5,2.5210226573995937,0.5,0.05
2024-06-10 12:00:00,2296.0,BUY,10.0,2276.0,2356.0,2024-06-11 03:00:00,2310.78,Reverse Signal,CLOSED,142.300000000002,0.6197735191637718,0.5,0.05
2024-06-11 03:00:00,2308.03,SELL,10.0,2328.03,2248.03,2024-06-11 12:00:00,2306.28,Reverse Signal,CLOSED,12.0,0.05199239178000285,0.5,0.05
2024-06-11 12:00:00,2305.55,BUY,10.0,2285.55,2365.55,2024-06-12 10:35:00,2312.85,Reverse Signal,CLOSED,67.49999999999727,0.29277178981152985,0.5,0.05
2024-06-12 10:35:00,2312.4,SELL,10.0,2332.4,2252.4,2024-06-12 11:30:00,2314.57,Reverse Signal,CLOSED,-27.200000000000728,-0.11762670818197857,0.5,0.05
2024-06-12 11:30:00,2314.95,BUY,10.0,2294.95,2374.95,2024-06-12 12:05:00,2314.26,Reverse Signal,CLOSED,-12.399999999995998,-0.05356487181146893,0.5,0.05
2024-06-12 12:05:00,2313.73,SELL,10.0,2333.73,2253.73,2024-06-12 14:30:00,2315.49,Reverse Signal,CLOSED,-23.099999999997635,-0.0998387884498089,0.5,0.05
2024-06-12 14:30:00,2324.78,BUY,10.0,2304.78,2384.78,2024-06-13 01:35:00,2321.86,Reverse Signal,CLOSED,-34.70000000000073,-0.1492614354906732,0.5,0.05
2024-06-13 01:35:00,2321.0,SELL,10.0,2341.0,2261.0,2024-06-14 07:50:00,2311.16,Reverse Signal,CLOSED,92.90000000000146,0.40025850926325485,0.5,0.05
2024-06-14 07:50:00,2309.27,BUY,10.0,2289.27,2369.27,2024-06-17 03:00:00,2326.22,Reverse Signal,CLOSED,163.99999999999818,0.7101811394942912,0.5,0.05
2024-06-17 03:00:00,2324.63,SELL,10.0,2344.63,2264.63,2024-06-17 16:25:00,2323.46,Reverse Signal,CLOSED,6.200000000000728,0.026670911069721748,0.5,0.05
2024-06-17 16:25:00,2326.05,BUY,10.0,2306.05,2386.05,2024-06-17 17:25:00,2322.25,Reverse Signal,CLOSED,-43.50000000000182,-0.18701231701812865,0.5,0.05
2024-06-17 17:25:00,2319.44,SELL,10.0,2339.44,2259.44,2024-06-18 00:05:00,2319.77,Reverse Signal,CLOSED,-8.799999999999272,-0.03794019246024589,0.5,0.05
2024-06-18 00:05:00,2319.92,BUY,10.0,2299.92,2379.92,2024-06-18 08:10:00,2321.2,Reverse Signal,CLOSED,7.299999999997453,0.03146660229661994,0.5,0.05
2024-06-18 08:10:00,2320.01,SELL,10.0,2340.01,2260.01,2024-06-18 15:40:00,2316.88,Reverse Signal,CLOSED,25.80000000000109,0.11120641721372362,0.5,0.05
2024-06-18 15:40:00,2320.89,BUY,10.0,2300.89,2380.89,2024-06-19 12:00:00,2328.0,Reverse Signal,CLOSED,65.60000000000127,0.282650190228754,0.5,0.05
2024-06-19 12:00:00,2328.06,SELL,10.0,2348.06,2268.06,2024-06-19 13:50:00,2330.59,Reverse Signal,CLOSED,-30.800000000002,-0.13229899573035916,0.5,0.05
2024-06-19 13:50:00,2330.72,BUY,10.0,2310.72,2390.72,2024-06-19 14:30:00,2327.04,Reverse Signal,CLOSED,-42.29999999999836,-0.1814889819454862,0.5,0.05
2024-06-19 14:30:00,2326.5,SELL,10.0,2346.5,2266.5,2024-06-19 18:10:00,2330.37,Reverse Signal,CLOSED,-44.19999999999891,-0.18998495594239806,0.5,0.05
2024-06-19 18:10:00,2330.88,BUY,10.0,2310.88,2390.88,2024-06-19 20:15:00,2328.46,Reverse Signal,CLOSED,-29.700000000000728,-0.12741968698517608,0.5,0.05
2024-06-19 20:15:00,2328.44,SELL,10.0,2348.44,2268.44,2024-06-20 03:20:00,2331.52,Reverse Signal,CLOSED,-36.29999999999927,-0.1558983697239322,0.5,0.05
2024-06-20 03:20:00,2331.28,BUY,10.0,2311.28,2391.28,2024-06-21 15:20:00,2360.73,Reverse Signal,CLOSED,288.9999999999982,1.2396623314230728,0.5,0.05
2024-06-21 15:20:00,2357.11,SELL,10.0,2377.11,2297.11,2024-06-24 09:45:00,2331.43,Reverse Signal,CLOSED,251.3000000000029,1.0661360734119447,0.5,0.05
2024-06-24 09:45:00,2330.84,BUY,10.0,2310.84,2390.84,2024-06-24 11:50:00,2325.46,Reverse Signal,CLOSED,-59.30000000000109,-0.25441471744092725,0.5,0.05
2024-06-24 11:50:00,2324.95,SELL,10.0,2344.95,2264.95,2024-06-24 14:15:00,2325.77,Reverse Signal,CLOSED,-13.700000000001637,-0.05892599840857497,0.5,0.05
2024-06-24 14:15:00,2326.34,BUY,10.0,2306.34,2386.34,2024-06-25 03:20:00,2328.6,Reverse Signal,CLOSED,17.099999999997635,0.07350602233550398,0.5,0.05
2024-06-25 03:20:00,2327.9,SELL,10.0,2347.9,2267.9,2024-06-25 10:45:00,2326.47,Reverse Signal,CLOSED,8.80000000000291,0.03780231109584995,0.5,0.05
2024-06-25 10:45:00,2328.24,BUY,10.0,2308.24,2388.24,2024-06-25 14:05:00,2329.97,Reverse Signal,CLOSED,11.800000000000182,0.050682060268701604,0.5,0.05
2024-06-25 14:05:00,2329.4,SELL,10.0,2349.4,2269.4,2024-06-27 08:50:00,2300.45,Reverse Signal,CLOSED,284.00000000000273,1.219198076757975,0.5,0.05
2024-06-27 08:50:00,2301.27,BUY,10.0,2281.27,2361.27,2024-06-28 06:40:00,2320.47,Reverse Signal,CLOSED,186.49999999999818,0.8104220712910618,0.5,0.05
2024-06-28 06:40:00,2320.36,SELL,10.0,2340.36,2260.36,2024-06-28 07:50:00,2325.51,Reverse Signal,CLOSED,-57.00000000000091,-0.2456515368304957,0.5,0.05
2024-06-28 07:50:00,2326.15,BUY,10.0,2306.15,2386.15,2024-06-28 16:00:00,2330.47,Reverse Signal,CLOSED,37.69999999999709,0.16207037379359496,0.5,0.05
2024-06-28 16:00:00,2329.8,SELL,10.0,2349.8,2269.8,2024-07-01 11:30:00,2327.5,Reverse Signal,CLOSED,17.50000000000182,0.07511374366899226,0.5,0.05
2024-07-01 11:30:00,2327.68,BUY,10.0,2307.68,2387.68,2024-07-01 16:05:00,2332.15,Reverse Signal,CLOSED,39.20000000000255,0.16840802859500684,0.5,0.05
2024-07-01 16:05:00,2329.76,SELL,10.0,2349.76,2269.76,2024-07-01 18:30:00,2330.66,Reverse Signal,CLOSED,-14.499999999996362,-0.06223817045531024,0.5,0.05
2024-07-01 18:30:00,2329.61,BUY,10.0,2309.61,2389.61,2024-07-02 05:05:00,2331.53,Reverse Signal,CLOSED,13.700000000000728,0.058808126682151636,0.5,0.05
2024-07-02 05:05:00,2330.05,SELL,10.0,2350.05,2270.05,2024-07-02 08:00:00,2329.9,Reverse Signal,CLOSED,-3.999999999999091,-0.017167013583395594,0.5,0.05
2024-07-02 08:00:00,2330.95,BUY,10.0,2310.95,2390.95,2024-07-02 12:05:00,2324.86,Reverse Signal,CLOSED,-66.39999999999691,-0.2848623951607581,0.5,0.05
2024-07-02 12:05:00,2323.75,SELL,10.0,2343.75,2263.75,2024-07-02 15:30:00,2328.59,Reverse Signal,CLOSED,-53.900000000001455,-0.23195266272189974,0.5,0.05
2024-07-02 15:30:00,2329.79,BUY,10.0,2309.79,2389.79,2024-07-02 17:35:00,2326.64,Reverse Signal,CLOSED,-37.00000000000091,-0.15881259684349625,0.5,0.05
2024-07-02 17:35:00,2325.26,SELL,10.0,2345.26,2265.26,2024-07-02 20:15:00,2326.41,Reverse Signal,CLOSED,-16.999999999996362,-0.07311010381633178,0.5,0.05
2024-07-02 20:15:00,2327.15,BUY,10.0,2307.15,2387.15,2024-07-04 08:00:00,2356.75,Reverse Signal,CLOSED,290.4999999999991,1.2483080162430402,0.5,0.05
2024-07-04 08:00:00,2356.36,SELL,10.0,2376.36,2296.36,2024-07-04 10:20:00,2357.15,Reverse Signal,CLOSED,-13.399999999999636,-0.05686737170890541,0.5,0.05
2024-07-04 10:20:00,2358.2,BUY,10.0,2338.2,2418.2,2024-07-04 12:10:00,2356.78,Reverse Signal,CLOSED,-19.69999999999618,-0.08353829191754805,0.5,0.05
2024-07-04 12:10:00,2356.68,SELL,10.0,2376.68,2296.68,2024-07-04 13:20:00,2359.17,Reverse Signal,CLOSED,-30.400000000002365,-0.12899502690226236,0.5,0.05
2024-07-04 13:20:00,2358.27,BUY,10.0,2338.27,2418.27,2024-07-04 18:20:00,2358.56,Reverse Signal,CLOSED,-2.6000000000003642,-0.01102503106090636,0.5,0.05
2024-07-04 18:20:00,2357.77,SELL,10.0,2377.77,2297.77,2024-07-05 02:30:00,2356.89,Reverse Signal,CLOSED,3.300000000001091,0.013996276142291618,0.5,0.05
2024-07-05 02:30:00,2358.19,BUY,10.0,2338.19,2418.19,2024-07-08 08:35:00,2381.78,Reverse Signal,CLOSED,230.40000000000146,0.9770205114939909,0.5,0.05
2024-07-08 08:35:00,2380.34,SELL,10.0,2400.34,2320.34,2024-07-09 05:00:00,2364.0,Reverse Signal,CLOSED,157.90000000000146,0.6633506137778697,0.5,0.05
2024-07-09 05:00:00,2365.86,BUY,10.0,2345.86,2425.86,2024-07-09 08:05:00,2364.79,Reverse Signal,CLOSED,-16.200000000001637,-0.06847404326545796,0.5,0.05
2024-07-09 08:05:00,2365.36,SELL,10.0,2385.36,2305.36,2024-07-09 11:35:00,2363.61,Reverse Signal,CLOSED,12.0,0.05073223526228565,0.5,0.05
2024-07-09 11:35:00,2364.1,BUY,10.0,2344.1,2424.1,2024-07-09 13:25:00,2360.4,Reverse Signal,CLOSED,-42.49999999999818,-0.179772429254254,0.5,0.05
2024-07-09 13:25:00,2360.45,SELL,10.0,2380.45,2300.45,2024-07-09 15:40:00,2366.1,Reverse Signal,CLOSED,-62.00000000000091,-0.26266178059268747,0.5,0.05
2024-07-09 15:40:00,2364.88,BUY,10.0,2344.88,2424.88,2024-07-09 17:20:00,2352.64,Reverse Signal,CLOSED,-127.90000000000236,-0.5408308243970196,0.5,0.05
2024-07-09 17:20:00,2352.76,SELL,10.0,2372.76,2292.76,2024-07-09 20:00:00,2361.75,Reverse Signal,CLOSED,-95.39999999999782,-0.4054812220540889,0.5,0.05
2024-07-09 20:00:00,2362.04,BUY,10.0,2342.04,2422.04,2024-07-10 21:00:00,2372.54,Reverse Signal,CLOSED,99.5,0.4212460415572979,0.5,0.05
2024-07-10 21:00:00,2371.46,SELL,10.0,2391.46,2311.46,2024-07-11 02:05:00,2372.26,Reverse Signal,CLOSED,-13.500000000001819,-0.05692695638974227,0.5,0.05
2024-07-11 02:05:00,2372.42,BUY,10.0,2352.42,2432.42,2024-07-12 08:00:00,2407.92,Reverse Signal,CLOSED,349.5,1.4731792852867538,0.5,0.05
2024-07-12 08:00:00,2406.3,SELL,10.0,2426.3,2346.3,2024-07-12 16:05:00,2406.8,Reverse Signal,CLOSED,-10.5,-0.04363545692557038,0.5,0.05
2024-07-12 16:05:00,2407.24,BUY,10.0,2387.24,2467.24,2024-07-15 00:05:00,2411.36,Reverse Signal,CLOSED,35.700000000003456,0.1483026204283888,0.5,0.05
2024-07-15 00:05:00,2410.86,SELL,10.0,2430.86,2350.86,2024-07-15 03:50:00,2408.05,Reverse Signal,CLOSED,22.599999999999454,0.09374248193590443,0.5,0.05
2024-07-15 03:50:00,2409.48,BUY,10.0,2389.48,2469.48,2024-07-15 08:00:00,2407.99,Reverse Signal,CLOSED,-20.400000000002365,-0.08466557099458125,0.5,0.05
2024-07-15 08:00:00,2407.84,SELL,10.0,2427.84,2347.84,2024-07-15 10:35:00,2409.24,Reverse Signal,CLOSED,-19.499999999996362,-0.08098544753802728,0.5,0.05
2024-07-15 10:35:00,2410.78,BUY,10.0,2390.78,2470.78,2024-07-17 02:40:00,2470.78,TP_HIT,CLOSED,594.5,2.4660068525539454,0.5,0.05
2024-07-17 12:35:00,2471.53,SELL,10.0,2491.53,2411.53,2024-07-17 13:40:00,2470.99,Reverse Signal,CLOSED,-0.09999999999581677,-0.00040460767215375396,0.5,0.05
2024-07-17 13:40:00,2472.19,BUY,10.0,2452.19,2532.19,2024-07-17 16:45:00,2471.18,Reverse Signal,CLOSED,-15.600000000002183,-0.06310194604784496,0.5,0.05
2024-07-17 16:45:00,2469.66,SELL,10.0,2489.66,2409.66,2024-07-18 04:30:00,2460.77,Reverse Signal,CLOSED,83.39999999999873,0.3376983066494932,0.5,0.05
2024-07-18 04:30:00,2464.82,BUY,10.0,2444.82,2524.82,2024-07-18 18:45:00,2456.07,Reverse Signal,CLOSED,-93.0,-0.37730949927378066,0.5,0.05
2024-07-18 18:45:00,2458.02,SELL,10.0,2478.02,2398.02,2024-07-19 15:05:00,2398.02,TP_HIT,CLOSED,594.5,2.418613355464968,0.5,0.05
2024-07-22 00:00:00,2403.84,BUY,10.0,2383.84,2463.84,2024-07-22 02:50:00,2409.32,Reverse Signal,CLOSED,49.30000000000018,0.20508852502662483,0.5,0.05
2024-07-22 02:50:00,2408.41,SELL,10.0,2428.41,2348.41,2024-07-22 12:00:00,2404.3,Reverse Signal,CLOSED,35.599999999996726,0.1478153636631501,0.5,0.05
2024-07-22 12:00:00,2403.96,BUY,10.0,2383.96,2463.96,2024-07-22 14:00:00,2397.93,Reverse Signal,CLOSED,-65.800000000002,-0.27371503685586285,0.5,0.05
2024-07-22 14:00:00,2397.26,SELL,10.0,2417.26,2337.26,2024-07-23 02:45:00,2398.22,Reverse Signal,CLOSED,-15.099999999995816,-0.06298857862724867,0.5,0.05
2024-07-23 02:45:00,2398.07,BUY,10.0,2378.07,2458.07,2024-07-23 06:00:00,2398.3,Reverse Signal,CLOSED,-3.1999999999998185,-0.013344064184947973,0.5,0.05
2024-07-23 06:00:00,2398.74,SELL,10.0,2418.74,2338.74,2024-07-23 10:00:00,2397.8,Reverse Signal,CLOSED,3.899999999995998,0.016258535731242228,0.5,0.05
2024-07-23 10:00:00,2397.15,BUY,10.0,2377.15,2457.15,2024-07-24 19:00:00,2418.97,Reverse Signal,CLOSED,212.6999999999971,0.887303673111808,0.5,0.05
2024-07-24 19:00:00,2417.05,SELL,10.0,2437.05,2357.05,2024-07-25 19:25:00,2357.05,TP_HIT,CLOSED,594.5,2.459609854988519,0.5,0.05
2024-07-26 03:25:00,2365.2,BUY,10.0,2345.2,2425.2,2024-07-29 16:50:00,2380.21,Reverse Signal,CLOSED,144.60000000000218,0.6113647894469905,0.5,0.05
2024-07-29 16:50:00,2381.02,SELL,10.0,2401.02,2321.02,2024-07-30 05:25:00,2382.93,Reverse Signal,CLOSED,-24.599999999998545,-0.1033170657953253,0.5,0.05
2024-07-30 05:25:00,2384.22,BUY,10.0,2364.22,2444.22,2024-07-30 17:30:00,2386.16,Reverse Signal,CLOSED,13.900000000000546,0.058299989094968356,0.5,0.05
2024-07-30 17:30:00,2387.66,SELL,10.0,2407.66,2327.66,2024-07-30 19:00:00,2407.66,SL_HIT,CLOSED,-205.5,-0.860675305529263,0.5,0.05
2024-07-30 19:15:00,2405.1,BUY,10.0,2385.1,2465.1,2024-08-01 10:00:00,2440.18,Reverse Signal,CLOSED,345.2999999999993,1.4356991393289231,0.5,0.05
